link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://twitter.com/Sreenir/status/2032379449858240655#m,"Mar 13, 2026","my son passed class 1 medical for pilot training, in that report the doctor mentioned Dyslipidemia and advised low fat diet,there were no medicines or future consultations. But the ICICI lombard doctors processing the claim are repeatedly asking for past history again and again.",279,unknown,1,health,Claims Experience,Claim Re-evaluation / Repeated Information Request,Claims / TPA,Process / Documentation Friction,Confusion,Medium,Event: Son passed medical for pilot training with a diagnosis of Dyslipidemia. Process: ICICI Lombard doctors repeatedly asking for past history despite no medicines or future consultations advised. Outcome: Claim processing is hindered by repeated requests for information.,3,3,Medium
https://twitter.com/Sreenir/status/2032378474900701410#m,"Mar 13, 2026","@ICICILombard My son cashless claim with The new india assurance was settled, remaining amount claimed with icici lombard booster policy, its more than 70 days still the doctors are asking for same information again and again which i have provided many times",258,unknown,4,health,Claims Experience,Claim Processing Delay,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Son's cashless claim with New India Assurance was settled, remaining amount claimed with ICICI Lombard booster policy. Process: More than 70 days have passed, and doctors are repeatedly asking for the same information provided multiple times. Outcome: Significant delay in settling the remaining claim amount due to repeated information requests.",3,3,Medium
https://twitter.com/VaibhavKatiyarr/status/2031612815614816331#m,"Mar 11, 2026",@TataMotors @ICICILombard @DFS_India @COmbudsmen @irdaindia I have taken policy from ICICI Lombard through TMI and my claim MOT17324049 pending  now they are giving partial claim only without proper justification will insurance ombudsmen will take action against insurance company,280,unknown,14,unknown,Claims Experience,Claims,Agent / Advisor,Process / Documentation Friction,Confusion,Medium,Taken policy from ICICI Lombard through TMI and my claim MOT17324049 pending now they are giving partial claim only without proper justification.,3,2,Medium
https://twitter.com/Is_it_Shubham/status/2031555286352437577#m,"Mar 11, 2026",I faced the same issue with ICICI LOMBARD. They could not recognise the payment done against the request sent by them. They kept on sending me masseages and links which took me to some stupid recorded message.,209,unknown,1,unknown,Servicing & Policy Admin,Servicing,Digital / App / Website,Process / Documentation Friction,Confusion,Medium,Faced the same issue with ICICI LOMBARD. They could not recognise the payment done against the request sent by them. They kept on sending me masseages and links which took me to some stupid recorded message.,3,3,Medium
https://twitter.com/shashank_in3/status/2031493830231601547#m,"Mar 10, 2026","Just now, I tried again to upload documents using ICICI Lombard chat Bot, it is saying, ""Apologies! There was a technical issue in fetching details. Please try again in some time."" And till date i didn't receive any update regarding documents from Surveyor/Showroom @MantriSanjeev",280,unknown,2,unknown,Servicing & Policy Admin,Servicing,Digital / App / Website,Process / Documentation Friction,Resignation,Medium,"Tried again to upload documents using ICICI Lombard chat Bot, it is saying, ""Apologies! There was a technical issue in fetching details. Please try again in some time."" And till date i didn't receive any update regarding documents from Surveyor/Showroom.",4,4,Medium
https://twitter.com/its__Heisenberg/status/2031392395221401641#m,"Mar 10, 2026",Scam Alert! Below is the before and after pics of my friends vehicle accident. He has insurance of @ICICIBank (ICICI Lombard) and they rejected the claim saying it had scratches before. Rediculous!! And after that they stopped picking up call even the manager level people.,273,unknown,6,unknown,Claims Experience,Claim Rejection,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Vehicle accident occurred, ICICI Lombard rejected the claim stating pre-existing scratches, and subsequently stopped responding to calls.",2,1,Medium
https://twitter.com/AnweshkuNayak/status/2031274854297817244#m,"Mar 10, 2026","@ICICILombard Guys whoever is reading this tweet, please don’t buy any policy from ICICI Lombard Health insurance, their support is horrible. Read my all last tweets, and check how they are supporting. In coming days I will post all their bad support with screenshots.",268,unknown,1,health,Servicing & Policy Admin,Poor Customer Support,Digital / App / Website,Process / Documentation Friction,Anger,High,"User advises against buying ICICI Lombard Health insurance due to horrible support, promising to post evidence of bad support with screenshots.",2,2,Medium
https://twitter.com/Meetsolanki4852/status/2031245844851339566#m,"Mar 10, 2026","@ICICIBank @ICICIBank_Care @ICICI_Direct @ICICIPruMF @jagograhakjago  Fed up with the calls from icici lombard.   Non-stop spam calls every single day despite repeatedly saying NOT INTERESTED. This is not marketing, this is harassment.",235,unknown,1,unknown,Servicing & Policy Admin,Unwanted Communication,Digital / App / Website,Process / Documentation Friction,Anger,High,"User is fed up with non-stop spam calls from ICICI Lombard despite repeatedly stating they are not interested, describing it as harassment.",3,3,Medium
https://twitter.com/Saurabh21056793/status/2031243217304432933#m,"Mar 10, 2026",@ICICILo01387173 @lombard_ic68058 सर जी मेरे गाड़ी का एक्सीडेंट हो गया है और गाड़ी नहीं बना रहे है कृपया बनवाए @PMOIndia @jagograhakjago @KiaInd कृपया आदेश दे गाड़ी नंबर UP70HQ4882 KIA SONET  INSURENCSE - ICICI LOMBARD,218,unknown,0,unknown,Claims Experience,Claim Rejection,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"User's car had an accident, and ICICI Lombard is not repairing it, prompting a request for intervention from higher authorities.",2,1,Medium
https://twitter.com/rockysingh46204/status/2031002230133051843#m,"Mar 9, 2026","I faced it.... without insurance operation cost was 75K. With Insurance they sent bill of 103K. Right Kidney single stone removal by laser. jan 2024 ICICI Lombard Inse bhi aage nikle, salo ne diye kewal 51000, baki k 14000 mujhe bharne pade",240,unknown,1,health,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Anger,High,Event: Underwent kidney stone removal surgery in Jan 2024. Process: ICICI Lombard paid only 51000 out of 103000 billed amount. Outcome: Customer had to pay the remaining 14000.,3,2,Medium
https://twitter.com/Sandeepkonchad3/status/2030907987678638327#m,"Mar 9, 2026",@COmbudsmen  Complaint ONL-HYD-H-020-2526-02154 (29-Dec-2025) about ICICI Lombard still shows “Registration – In process.” No update despite reminders. Requesting guidance for my senior citizen parents’ coverage.,212,unknown,0,health,Servicing & Policy Admin,Policy Servicing,Unknown,Process / Documentation Friction,Resignation,Medium,Event: Filed a complaint (ONL-HYD-H-020-2526-02154) on 29-Dec-2025 regarding senior citizen parents' coverage. Process: The complaint status shows 'Registration – In process' with no update despite reminders. Outcome: No resolution or update provided.,4,3,Medium
https://twitter.com/akmal_saiyad/status/2030306869986861384#m,"Mar 7, 2026","Reminder: Avoid ICICI Lombard Insurance. My genuine claim was rejected due to a wrongly applied sub-limit, and the experience was extremely frustrating. Think twice before trusting ICICI Lombard with your family’s security.",223,unknown,0,unknown,Claims Experience,Claims Rejection,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Genuine claim rejection. Process: Claim was rejected due to a wrongly applied sub-limit. Outcome: Claim rejected, leading to frustration.",3,2,Medium
https://twitter.com/Chaintweter/status/2030221091311157446#m,"Mar 7, 2026","Im supposed to pay vehicle insurance premium in April'26 with Tata AIG, received a reminder msg & call from ICICI Lombard and that guy is asking to pay premium now... He says I have your data base that's y I called... How come ICICI Lombard know my vehicle number? Data leakage?",278,unknown,14,unknown,Servicing & Policy Admin,Data Leakage,Agent / Advisor,Unknown,Confusion,Medium,"Event: Reminder call for vehicle insurance premium. Process: ICICI Lombard agent called to pay premium before due date, claiming to have customer data. Outcome: Customer questioned data leakage and how ICICI Lombard obtained their vehicle number.",4,3,Medium
https://twitter.com/Priyanshu_XI/status/2029797903552893182#m,"Mar 6, 2026",date. I have sent multiple emails and messages but there is no response or clear timeline from their team. Because of this delay my work is suffering and I am facing financial inconvenience. Request ICICI Lombard and IRDAI to kindly look into this matter and help resolve,271,unknown,1,unknown,Servicing & Policy Admin,Process / Documentation Friction,Unknown,Process / Documentation Friction,Resignation,Medium,Event: Work suffering due to delay. Process: Sent multiple emails and messages to ICICI Lombard with no response or clear timeline. Outcome: Facing financial inconvenience.,3,3,Medium
https://twitter.com/Priyanshu_XI/status/2029797901195694232#m,"Mar 6, 2026",Facing extremely poor customer service from ICICI Lombard. My motor claim MOT17310010 is still pending and my car has been lying at the workshop since 18 Feb.The first inspection did not cover the full damage and I requested reinspection but no proper action has been taken till,278,unknown,3,motor,Servicing & Policy Admin,Process / Documentation Friction,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Motor claim MOT17310010 pending. Process: Car at workshop since Feb 18, first inspection did not cover full damage, requested reinspection but no proper action taken by ICICI Lombard. Outcome: Extremely poor customer service, car lying at workshop.",4,4,Medium
https://twitter.com/ICICILombard/status/2029183943912652969#m,"Mar 4, 2026","Dear Maarisha,  We hope you are keeping well.   Your case is reviewed thoroughly and we regret to inform you that claim number MOXXXXXXXXX has been rejected.   Rejected reason: Weare unable to process the claim for the above stated reason(s), and in such case, we would be treating the claim as VNR (Vehicle Not Reported) and hence ICICI Lombard shall not have any liability in respect of the captioned subject matter.   Thank you for giving us the opportunity to serve you.",474,unknown,0,unknown,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Resignation,Medium,"Claim number MOXXXXXXXXX was rejected by ICICI Lombard because they were unable to process it, treating it as VNR (Vehicle Not Reported), and therefore ICICI Lombard has no liability.",3,2,Medium
https://twitter.com/AnweshkuNayak/status/2029159673044316536#m,"Mar 4, 2026","@ICICILombard Never expected such bad support from ICICI Lombard health insurance company. Booked health check up appointment for my parents that I paid as add on, but it got cancelled automatically without asking me. Even no notification that it got cancelled. Worst experience.",279,unknown,2,health,Servicing & Policy Admin,Claims Experience,Unknown,Process / Documentation Friction,Confusion,Medium,Event: Health check-up appointment booked. Process: Appointment cancelled automatically without notification. Outcome: Worst experience.,2,3,Low
https://twitter.com/AjmerAsks/status/2028793755223134311#m,"Mar 3, 2026","Please provide the name and medical registration number of the ICICI Lombard doctor who decided that a patient with Hemoglobin 7 and inability to walk did not require admission, overruling the treating hospital's specialist.",224,unknown,0,health,Servicing & Policy Admin,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,Event: Patient with severe medical condition. Process: ICICI Lombard doctor overruled treating hospital's specialist regarding admission. Outcome: Patient denied admission.,1,1,Medium
https://twitter.com/AbhayBansal28/status/2028786924807504237#m,"Mar 3, 2026",@ICICILombard #fraud attching screenshot to let everyone know that how ICICI Lombard lies on behalf of providing transparent services to their customers. My spam calls are open still didn't received any calls from them but see what they have mentioned.,252,unknown,1,unknown,Servicing & Policy Admin,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Customer expected transparent services. Process: ICICI Lombard claimed customer did not receive spam calls, contradicting customer's experience. Outcome: Customer feels ICICI Lombard lies.",1,1,Medium
https://twitter.com/OrhanS47307/status/2028771208226062581#m,"Mar 3, 2026","""Never take insurance from ICICI Lombard. I had an accident and when I claimed for my bike, they rejected it saying that it was old damage. I don’t know who told them it was old damage. I feel like they have become God and are deciding everything on their own. @ICICILombard",274,unknown,6,savings,Claims Experience,Claims Experience,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Bike accident. Process: Claim filed with ICICI Lombard. Outcome: Claim rejected, stating damage was old, which the customer disputes.",2,2,Medium
https://twitter.com/Tejasjunior/status/2028421119510982659#m,"Mar 2, 2026","@ICICI Lombard – Extremely disappointed. My cashless claim was rejected right after discharge today without proper clarification. No clear reason provided, and now I’m forced to bear the full cost. Request  transparency on this matter. Dont just provide general reasons.",270,unknown,2,health,Claims Experience,Claims Rejection,Claims / TPA,Process / Documentation Friction,Disappointment,High,"Customer's cashless claim was rejected right after discharge without proper clarification, leading to the customer bearing the full cost and requesting transparency from ICICI Lombard.",3,2,Medium
https://twitter.com/Kumar05Aditya/status/2027996341121749256#m,"Mar 1, 2026",@ICICIBank @ICICILombard what the hell service provide by ICICI Lombard first not provided full claim and only provided cashless facility where registered service centre not provided service I have visited 4time with my vehicle and still work remaining,252,unknown,1,unknown,Servicing & Policy Admin,Claims Experience,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Vehicle damage, Process: Filed claim with ICICI Lombard, Outcome: Incomplete claim resolution, only cashless facility provided, and registered service center did not provide service after 4 visits.",3,2,Medium
https://twitter.com/madhavganesh14/status/2027756773604790548#m,"Feb 28, 2026",Till now icici was giving lame excuse that it didn't receive documents despite 7 months of a poor guy Mr Mantu Kumar from Bihar partially losing his 3 fingers. If people from icici Lombard are sent behind bars for harassing poor guy. It will be stern message.,259,unknown,1,unknown,Claims Experience,Claims Experience,Unknown,Process / Documentation Friction,Anger,High,"Event: Injury (partially losing 3 fingers), Process: Claim filed with ICICI Lombard, Outcome: ICICI Lombard provided lame excuses about not receiving documents for 7 months, leading to harassment of the claimant.",4,3,Medium
https://twitter.com/MohadShubham/status/2027634037536460985#m,"Feb 28, 2026","Dear ICICI Lombard, Premium was collected on time. But when it’s time to pay farmers’ crop insurance claims, why the delay? Is this how farmers are treated after crop damage? Kindly clear all pending crop insurance payments immediately. Farmers deserve justice, not excuses.",274,unknown,0,unknown,Claims Experience,Claims Processing Delay,Unknown,Process / Documentation Friction,Anger,High,Event: Crop damage leading to insurance claims. Process: Premium collected on time by ICICI Lombard. Outcome: Delay in paying farmers' crop insurance claims.,4,3,Medium
https://twitter.com/MohadShubham/status/2027633718161224149#m,"Feb 28, 2026","@ICICILombard @PMOIndia @CMOMaharashtra @LabourMinistry    Dear ICICI Lombard, Premium was collected on time. But when it’s time to pay farmers’ crop insurance claims, why the delay? Is this how farmers are treated after crop damage? Farmers deserve justice, not excuses.  #Kisan",279,unknown,0,unknown,Claims Experience,Claims Processing Delay,Unknown,Process / Documentation Friction,Anger,High,Event: Crop damage leading to insurance claims. Process: Premium collected on time by ICICI Lombard. Outcome: Delay in paying farmers' crop insurance claims.,4,3,Medium
https://twitter.com/ConHoonMain/status/2027623436835758538#m,"Feb 28, 2026","Hi @Paytmcare, I bought a ICICI Lombard vehicle policy from your platform on which I was given a 50% NCB as I didn’t take any claim in my previous policy. Now the ICICI Lombard is not processing the claim stating I can’t get a 50% NCB. Could you please look into this.",268,unknown,1,unknown,Claims Experience,Claim Denial,Digital / App / Website,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Event: Purchase of ICICI Lombard vehicle policy via Paytm. Process: Customer was given 50% NCB based on previous policy, but ICICI Lombard is now not processing a claim stating the NCB is invalid. Outcome: ICICI Lombard is not processing the claim due to the NCB issue.",4,3,Medium
https://twitter.com/AbhayBansal28/status/2027331002625143247#m,"Feb 27, 2026","@ICICILombard Icici Lombard has sold me a policy by making false statements. I bought the policy on 28th January 2026, just waiting for the 30 days period to complete the waiting time. Now on a very first day I tried to use the policys claim for medicine they denied to cover.",276,unknown,3,health,Claims Experience,Claims Processing,Digital / App / Website,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Purchased policy on Jan 28, 2026. Process: Tried to use policy for medicine claim after waiting period. Outcome: Claim denied for medicine coverage due to false statements made during sale.",4,3,Medium
https://twitter.com/MohadShubham/status/2027324360332292275#m,"Feb 27, 2026","@ICICILombard Dear ICICI Lombard, Farmers have already suffered crop losses. We trusted your crop insurance policy. Why is the claim amount still pending? How long do farmers have to wait for their rightful money? Please release the crop insurance payment at the earliest.",272,unknown,1,savings,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Resignation,High,"Event: Farmers suffered crop losses. Process: Trusted ICICI Lombard crop insurance policy and filed claims. Outcome: Claim amounts are still pending, causing farmers to wait for their rightful money.",4,2,Medium
https://twitter.com/Traderfaizan26/status/2027246817449243114#m,"Feb 27, 2026","I had best experience with icici lombard, last year when i was staying in ahemdabad i was going for surgery of cholesteatoma, literally they approved every penny i spent, which was approx 2.5 lakh, even they refund for medcine as well hustle free.",247,"Ahmedabad, India",3,health,Claims Experience,Claims Processing,Unknown,Unknown,Anger,High,"Event: Underwent surgery for cholesteatoma. Process: ICICI Lombard approved all expenses, including medicine refunds. Outcome: Hustle-free experience with full reimbursement of approximately 2.5 lakh.",5,5,Medium
https://twitter.com/TheCaravaan/status/2027237512557781069#m,"Feb 27, 2026",Recently ICICI Lombard declined a claim - a woman had fibroids and doc suggested for surgery to remove it. ICICI Lombard tagged this to Fertility and repudiated.  How sick of them to conclude while doctor's report and discussion flagged about grave realistic issues faced by woman,280,unknown,0,health,Claims Experience,Claims Rejection,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"ICICI Lombard declined a health claim for surgery related to fibroids, tagging it to fertility treatment, despite the doctor's report indicating serious medical issues.",2,1,Medium
https://twitter.com/Chandansahani4/status/2027033044918632545#m,"Feb 26, 2026","🚨Concern Regarding SBI Card Flexipay Charges🚨 I converted a transaction of ₹14,117.38 (07 Jan 26 – ICICI Lombard) into Flexipay on 12 Jan 26. Full outstanding ₹14,147.08 was auto-debited on 31 Jan 26. Yet, new EMI & interest charges appeared in February. 👇 @SBICard_Connect",273,unknown,1,unknown,Servicing & Policy Admin,Billing Issue,Digital / App / Website,Process / Documentation Friction,Confusion,Medium,"Customer converted an SBI Card transaction related to ICICI Lombard into Flexipay, paid the full outstanding, but still incurred new EMI and interest charges in the following month.",3,3,Medium
https://twitter.com/SurjeetSiddu/status/2027018261074948267#m,"Feb 26, 2026",I have already paid the claim which ICICI Lombard has approved after stating my claim. I have already paid the extra EMI. First you give me my money. I have not made any claim till date. I have received only Rs 795 in reimbursement. Right now I have Rs 4418 outstanding. Please,277,unknown,2,unknown,Claims Experience,Claim Payment Issue,Unknown,Process / Documentation Friction,Anger,High,"Customer states they have paid an approved claim amount to ICICI Lombard and also paid an extra EMI, but have not received their money and only received a small reimbursement, with a significant outstanding balance remaining.",3,2,Medium
https://twitter.com/ICICILombard/status/2026931724215628111#m,"Feb 26, 2026","Dear Sir,   Thank you for writing to us. We acknowledge receipt of your query regards payment from unknown sites related with ICICI LOMBARD.  We request you to kindly share your policy details or your contact details for further process.  We are reviewing the case, and you can expect an update from us within 4 working days.   We appreciate your patience and assure you of our full attention to the matter.",407,unknown,1,unknown,Servicing & Policy Admin,Claims Experience,Unknown,Process / Documentation Friction,Confusion,Medium,"Customer queried ICICI Lombard about payments from unknown sites, ICICI Lombard acknowledged receipt, requested policy details for further process, and assured an update within 4 working days.",3,4,Medium
https://twitter.com/TaabarTod/status/2026675142256939179#m,"Feb 25, 2026","Do not go to @CareHealthIndia ,they are totally opaque while settlement,very sweet while soliciting,absent when you need advise.Ported from ICICI Lombard without claims for 9 yrs(very high premium) to Care and they approve 40%on my first hospitalization after four years.Family has 3 policies,will port on renewal.Once again,do not go for @CareHealthIndia ,very bad experience",376,unknown,1,health,Claims Experience,Claims Settlement,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,"Customer ported from ICICI Lombard to Care Health India after 9 years with ICICI Lombard without claims. Care Health India approved only 40% of the first hospitalization claim after four years, leading to regret and intent to port away from Care Health India.",3,2,Medium
https://twitter.com/bobworld/status/2026668544587608167#m,"Feb 25, 2026","Ever since ICICI Lombard rejected my small claim of ₹15,000 in 2009 (despite high premium for sedan), which I got it repaired privately at just ₹3,000 (so small, when not done in a showroom), I decided that's last deal with ICICI. Not just me, more than 200 of my friends &fam🤪",277,unknown,0,unknown,Claims Experience,Claims Rejection,Unknown,Process / Documentation Friction,Anger,High,"ICICI Lombard rejected a small claim of ₹15,000 in 2009 for a sedan, despite a high premium. The customer got it repaired privately for ₹3,000 and decided to stop dealing with ICICI Lombard, influencing over 200 friends.",3,1,Medium
https://twitter.com/Kokrki/status/2026642326802805069#m,"Feb 25, 2026","@ICICILombard मुझे ICICI लोम्बार्ड के नंबर 7249032238 से लगातार मैसेज और कॉल करके परेशान किया जा रहा है, जिसमें इंश्योरेंस के लिए कहा जा रहा है। मैंने ICICI को अपने DND नंबर पर कॉल करने की परमिशन नहीं दी है। प्लीज़, इन कॉल और मैसेज से मेरी प्राइवेसी का उल्लंघन और लगातार परेशान करना तुरंत बंद करें। मैंने ICICI Lombard को कोई भी बात याद दिलाने के लिए नौकरी पर नहीं रखा है।  उनसे मेरा नंबर अपने डेटा से हटाने के लिए कहने के बावजूद, वे कॉल और मैसेज करना जारी रखते हैं, जो ठीक  नहीं है। मैं इसके लिए पूरी तरह से ICICI CEO को ज़िम्मेदार मानता हूँ। इसलिए, प्लीज़ अपने डेटाबेस के  रिकॉर्ड चेक करें और मेरा नंबर अपने डेटाबेस से हटा दें या इसे DND मोड पर डाल दें।   नोट: चूँकि ICICI bank ने मेरा पैसा हड़पा है जिसके बारे में काफ़ी शिकायत करने के बाद भी मेरा पैसा नहीं लौटाया अतः इस तरह के बेशर्म सर्विस प्रदाता से मुझे किसी भी तरह का रिश्ता नहीं रखना है। अतः  इस शिकायत के बारे में कॉल न करें या DM में मेरा नंबर मांगने की कोशिश न करें। अपनी बातें या सवाल यहाँ इस पोस्ट पर या ईमेल से बताएँ। लगातार परेशान करने पर CEO के खिलाफ़ लीगल एक्शन हो सकता है। #ICICI #INSURANCE",1059,unknown,1,unknown,Servicing & Policy Admin,Unsolicited Communication,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Customer is being harassed by continuous messages and calls from ICICI Lombard regarding insurance, despite not giving permission for calls on their DND number. The customer has asked ICICI Lombard to remove their number from their database, but the calls and messages continue, leading to a demand for legal action against the ICICI CEO.",5,4,Medium
https://twitter.com/rajeshkmoorthy/status/2026622118713241860#m,"Feb 25, 2026","This @ICICILombard idiots tricked me.   My bike policy is expiring in 2029 and these cheaters sent me a cunningly formatted email in such a way that the date is in one line and the year in the next. Also, they timed it in such a way that the date of the email is one day before the said expiry date.   The moment I saw the date of expiration (didn’t realize that I am cheated) without checking the actual policy (I was in panic mode the moment I saw that the policy expires the next day), I paid the premium for a policy that’s expiration date is three years from today.   Dear ICICI Lombard, it’s very cheap and cunning for you to do this to your customers. Rather you can beg in the streets or to make more money, you can even do p**** services if you want additional money to ramp up your balance sheet for this year.   This is the last ever policy I am going to take with you and I am going to advice all of my clients and friends to stay away from your pathetic, selfish and downright disgusting way of running your business.",1030,unknown,216,unknown,Onboarding & Policy Understanding,Misleading Communication,Digital / App / Website,Misrepresentation / Incomplete Explanation,Betrayal,High,Customer was tricked by ICICI Lombard with a cunningly formatted email about their bike policy expiring in 2029. The email's date format and timing (one day before expiry) caused the customer to panic and pay for a new policy without checking the actual policy details. The customer expresses extreme dissatisfaction and vows to advise others against ICICI Lombard.,4,2,Medium
https://twitter.com/anandazad/status/2026579660239474910#m,"Feb 25, 2026",Accident on 24 Jan during active policy of ICICI Lombard (expired 27 Jan). Claim registered & surveyed.  Now rejecting citing “7-day intimation” – no such clause in policy copy given by Maruti. Being pressured to withdraw.  I request fair resolution. @ICICILombard #InsuranceClaim,280,unknown,3,health,Claims Experience,Claims Processing,Agent / Advisor,Process / Documentation Friction,Anger,High,Event: Accident on 24 Jan during active policy. Process: Claim registered & surveyed. Outcome: Claim rejected citing '7-day intimation' and customer is being pressured to withdraw.,4,3,Medium
https://twitter.com/TraderKsd/status/2026356024652050805#m,"Feb 24, 2026","@ICICILombard For your information, my prev claim MOT17XXXX20 was withdrawn based on the advice of your ICICI Lombard Surveyor Manager, Nidhin Shaji (+91 XXXX645853). I have attached the audio recording for your reference. I followed all the instructions given by your surveyor.",278,unknown,1,unknown,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Previous claim MOT17XXXX20. Process: Claim withdrawn based on advice of ICICI Lombard Surveyor Manager, Nidhin Shaji. Outcome: Customer followed instructions and has audio recording as evidence.",5,4,Medium
https://twitter.com/iAmJigarC24/status/2026315891374485874#m,"Feb 24, 2026","Tata AIG is the best in Industry, little expensive though.   Apart from that I have been using icici Lombard and have had claims every year since 5 years. Even twice in single year.  All super fast and easy. Only paid basic deductible as applicable.",249,unknown,0,health,Claims Experience,Claims Processing,Unknown,Unknown,Resignation,Medium,"Event: Had claims every year for 5 years, including twice in a single year. Process: Claims were processed. Outcome: All claims were super fast and easy, only basic deductible was paid.",3,5,Medium
https://twitter.com/RPothan/status/2026276234062361071#m,"Feb 24, 2026","I didn't buy this policy to spend time chasing you guys for wrongful deductions, I bought it for seamless claims. I was using ICICI Lombard which was doing a great job, but bit expensive, I was enticed by your cheaper prices. but I now understand what cheap means.",264,unknown,0,health,Servicing & Policy Admin,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"I was using ICICI Lombard which was doing a great job, but bit expensive, I was enticed by your cheaper prices. but I now understand what cheap means. I didn't buy this policy to spend time chasing you guys for wrongful deductions, I bought it for seamless claims.",3,2,Medium
https://twitter.com/MadhuriMiglani/status/2026173465360056717#m,"Feb 24, 2026",Policy cancelled: We have processed the cancellation of your Health policy no. 4177i/IBANK/416403360/00/000. The policy is cancelled with no refund as per policy terms and conditions. For any further queries call us at 18002666. Team ICICI Lombard,247,unknown,0,health,Servicing & Policy Admin,Claims Experience,Bank / Bancassurance,Process / Documentation Friction,Resignation,Medium,Policy cancelled: We have processed the cancellation of your Health policy no. 4177i/IBANK/416403360/00/000. The policy is cancelled with no refund as per policy terms and conditions. For any further queries call us at 18002666. Team ICICI Lombard,2,1,Medium
https://twitter.com/AdityaApplied/status/2025836309655491032#m,"Feb 23, 2026",you are blatantly denying and lying just to protect your sponsor stop advertising acko as the supreme insurer who helps more than any other. They are as scummy as icici lombard this is not PERSONAL I have a problem with your tactics and ur still lying bro my post has all PROOFS.,279,unknown,0,unknown,Servicing & Policy Admin,Unknown,Digital / App / Website,Misrepresentation / Incomplete Explanation,Anger,High,"User is alleging ICICI Lombard is denying and lying to protect Acko, calling them scummy and accusing them of tactics and lying, stating their post has proofs.",2,1,Medium
https://twitter.com/kmakhija43/status/2025833292168310795#m,"Feb 23, 2026","@ICICILombard I am unable to renew my health policy as your website/app constantly throws an error. Despite sending multiple emails and complaints, I have received no solution. In this era of AI, is this the level of service we should expect from ICICI Lombard?",261,unknown,1,health,Servicing & Policy Admin,Unknown,Digital / App / Website,Process / Documentation Friction,Confusion,High,"User is unable to renew health policy due to website/app error, despite multiple emails and complaints, with no solution received from ICICI Lombard.",3,4,Medium
https://twitter.com/moghly/status/2025795639779676259#m,"Feb 23, 2026",If you have a ICICI LOMBARD term insurance they will call you in the disguise of a service call and try to upsell things in a personal meeting.  I was being annoyed by such frequent calls and reached their grievance dear to have it stopped.,240,unknown,1,term,Pre-Sale Misrepresentation,Unknown,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,Medium,"User received frequent calls from ICICI Lombard disguised as service calls to upsell in a personal meeting, and reached their grievance desk to stop them.",3,3,Medium
https://twitter.com/dhruvgoel19/status/2025591399362806157#m,"Feb 22, 2026",@ICICILombard Been 5 days since I wrote via DM & via e-mail. ICICI Lombard used to be prompt in resolving concerns. Please maintain this stance & reputation. Looking forward to hear back for claim processing,207,unknown,2,unknown,Servicing & Policy Admin,Unknown,Claims / TPA,Process / Documentation Friction,Resignation,Medium,"User has been waiting 5 days for a response via DM and email from ICICI Lombard regarding claim processing, noting a decline in their usual promptness.",4,3,Medium
https://twitter.com/HemantS44115931/status/2025464078903513448#m,"Feb 22, 2026",ICICI Lombard insurance company son glass turbochar  देने से मनाकरदियाशौरूम में .GM sar TSM sarकह रहे है कीबीमाकंपनीही क्लेम में देगी मेरीगाड़ीकोअभी3सालनहीं हुआ है natraj Mahindra काकहनाहैहम कुछ नहीं कर सकते है@anandmahindra @ICICILombard @MahindraRise @Mahindra_Auto @ncl_tweets,279,unknown,3,unknown,Servicing & Policy Admin,Unknown,Unknown,Process / Documentation Friction,Anger,High,"ICICI Lombard allegedly refused to cover car insurance claim for a son glass turbocharger, with showroom staff stating the insurance company would pay, but the vehicle is less than 3 years old.",2,2,Medium
